elapsed_seconds,heart_rate
7301.0,53
7302.0,53
7303.0,53
7304.0,52
7305.0,52
7306.0,52
7307.0,52
7308.0,52
7309.0,52
7310.0,52
7311.0,53
7312.0,53
7313.0,53
7314.0,53
7315.0,54
7316.0,54
7317.0,54
7318.0,54
7319.0,56
7320.0,56
7321.0,56
7322.0,56
7323.0,56
7324.0,56
7325.0,56
7326.0,55
7327.0,55
7328.0,55
7329.0,55
7330.0,54
7331.0,54
7332.0,53
7333.0,52
7334.0,52
7335.0,52
7336.0,51
7337.0,51
7338.0,51
7339.0,51
7340.0,51
7341.0,51
7342.0,51
7343.0,51
7344.0,51
7345.0,51
7346.0,51
7347.0,51
7348.0,51
7349.0,51
7350.0,51
7351.0,51
7352.0,51
7353.0,51
7354.0,51
7355.0,51
7356.0,51
7357.0,52
7358.0,52
7359.0,52
7360.0,52
7361.0,52
7362.0,52
7363.0,52
7364.0,53
7365.0,53
7366.0,53
7367.0,54
7368.0,54
7369.0,54
7370.0,54
7371.0,55
7372.0,55
7373.0,55
7374.0,55
7375.0,55
7376.0,54
7377.0,54
7378.0,54
7379.0,54
7380.0,54
7381.0,53
7382.0,53
7383.0,52
7384.0,52
7385.0,52
7386.0,51
7387.0,51
7388.0,51
7389.0,51
7390.0,51
7391.0,51
7392.0,51
7393.0,52
7394.0,52
7395.0,52
7396.0,53
7397.0,53
7398.0,53
7399.0,53
7400.0,53
7401.0,53
7402.0,53
7403.0,54
7404.0,54
7405.0,54
7406.0,54
7407.0,54
7408.0,54
7409.0,54
7410.0,54
7411.0,54
7412.0,54
7413.0,54
7414.0,54
7415.0,54
7416.0,54
7417.0,54
7418.0,54
7419.0,53
7420.0,53
7421.0,53
7422.0,53
7423.0,53
7424.0,53
7425.0,53
7426.0,53
7427.0,53
7428.0,53
7429.0,53
7430.0,53
7431.0,53
7432.0,53
7433.0,53
7434.0,53
7435.0,53
7436.0,54
7437.0,54
7438.0,54
7439.0,54
7440.0,54
7441.0,54
7442.0,54
7443.0,54
7444.0,54
7445.0,54
7446.0,55
7447.0,55
7448.0,55
7449.0,55
7450.0,56
7451.0,56
7452.0,56
7453.0,57
7454.0,57
7455.0,57
7456.0,57
7457.0,57
7458.0,57
7459.0,57
7460.0,57
7461.0,57
7462.0,58
7463.0,58
7464.0,58
7465.0,58
7466.0,59
7467.0,59
7468.0,59
7469.0,59
7470.0,61
7471.0,61
7472.0,62
7473.0,62
7474.0,63
7475.0,65
7476.0,65
7477.0,66
7478.0,66
7479.0,66
7480.0,66
7481.0,66
7482.0,66
7483.0,66
7484.0,66
7485.0,66
7486.0,66
7487.0,66
7488.0,66
7489.0,66
7490.0,66
7491.0,66
7492.0,66
7493.0,66
7494.0,66
7495.0,66
7496.0,66
7497.0,67
7498.0,67
7499.0,67
7500.0,68
7501.0,68
7502.0,68
7503.0,68
7504.0,69
7505.0,69
7506.0,69
7507.0,70
7508.0,70
7509.0,70
7510.0,70
7511.0,70
7512.0,70
7513.0,70
7514.0,70
7515.0,70
7516.0,70
7517.0,70
7518.0,70
7519.0,69
7520.0,69
7521.0,69
7522.0,69
7523.0,69
7524.0,69
7525.0,69
7526.0,69
7527.0,69
7528.0,69
7529.0,69
7530.0,69
7531.0,68
7532.0,68
7533.0,68
7534.0,68
7535.0,68
7536.0,68
7537.0,68
7538.0,69
7539.0,70
7540.0,70
7541.0,72
7542.0,73
7543.0,74
7544.0,75
7545.0,75
7546.0,75
7547.0,75
7548.0,75
7549.0,75
7550.0,74
7551.0,72
7552.0,71
7553.0,69
7554.0,67
7555.0,65
7556.0,64
7557.0,62
7558.0,61
7559.0,60
7560.0,59
7561.0,59
7562.0,58
7563.0,58
7564.0,58
7565.0,58
7566.0,58
7567.0,58
7568.0,58
7569.0,58
7570.0,58
7571.0,58
7572.0,58
7573.0,58
7574.0,58
7575.0,58
7576.0,59
7577.0,59
7578.0,59
7579.0,59
7580.0,59
7581.0,59
7582.0,59
7583.0,58
7584.0,58
7585.0,58
7586.0,58
7587.0,58
7588.0,58
7589.0,58
7590.0,58
7591.0,58
7592.0,58
7593.0,58
7594.0,58
7595.0,59
7596.0,59
7597.0,60
7598.0,62
7599.0,63
7600.0,63
7601.0,64
7602.0,65
7603.0,66
7604.0,66
7605.0,66
7606.0,66
7607.0,66
7608.0,66
7609.0,66
7610.0,66
7611.0,65
7612.0,64
7613.0,64
7614.0,63
7615.0,61
7616.0,60
7617.0,58
7618.0,57
7619.0,56
7620.0,55
7621.0,54
7622.0,52
7623.0,51
7624.0,51
7625.0,51
7626.0,50
7627.0,50
7628.0,50
7629.0,50
7630.0,50
7631.0,50
7632.0,51
7633.0,51
7634.0,51
7635.0,51
7636.0,51
7637.0,51
7638.0,51
7639.0,52
7640.0,52
7641.0,52
7642.0,52
7643.0,52
7644.0,52
7645.0,53
7646.0,53
7647.0,53
7648.0,53
7649.0,53
7650.0,54
7651.0,55
7652.0,55
7653.0,56
7654.0,56
7655.0,57
7656.0,57
7657.0,57
7658.0,57
7659.0,58
7660.0,58
7661.0,58
7662.0,58
7663.0,58
7664.0,57
7665.0,57
7666.0,57
7667.0,57
7668.0,57
7669.0,57
7670.0,57
7671.0,57
7672.0,57
7673.0,58
7674.0,58
7675.0,59
7676.0,59
7677.0,60
7678.0,60
7679.0,60
7680.0,60
7681.0,60
7682.0,60
7683.0,61
7684.0,61
7685.0,61
7686.0,61
7687.0,61
7688.0,60
7689.0,60
7690.0,60
7691.0,59
7692.0,59
7693.0,58
7694.0,56
7695.0,56
7696.0,56
7697.0,56
7698.0,55
7699.0,55
7700.0,55
7701.0,55
7702.0,55
7703.0,55
7704.0,55
7705.0,55
7706.0,55
7707.0,55
7708.0,55
7709.0,56
7710.0,56
7711.0,56
7712.0,56
7713.0,56
7714.0,56
7715.0,57
7716.0,57
7717.0,57
7718.0,57
7719.0,57
7720.0,56
7721.0,57
7722.0,58
7723.0,58
7724.0,58
7725.0,58
7726.0,59
7727.0,61
7728.0,62
7729.0,63
7730.0,65
7731.0,65
7732.0,66
7733.0,66
7734.0,65
7735.0,65
7736.0,65
7737.0,64
7738.0,64
7739.0,63
7740.0,62
7741.0,61
7742.0,59
7743.0,58
7744.0,57
7745.0,55
7746.0,55
7747.0,55
7748.0,55
7749.0,54
7750.0,54
7751.0,54
7752.0,54
7753.0,54
7754.0,54
7755.0,53
7756.0,53
7757.0,53
7758.0,53
7759.0,53
7760.0,53
7761.0,53
7762.0,53
7763.0,53
7764.0,53
7765.0,53
7766.0,53
7767.0,54
7768.0,54
7769.0,56
7770.0,56
7771.0,56
7772.0,57
7773.0,57
7774.0,58
7775.0,59
7776.0,60
7777.0,61
7778.0,62
7779.0,63
7780.0,63
7781.0,63
7782.0,63
7783.0,64
7784.0,65
7785.0,66
7786.0,67
7787.0,67
7788.0,67
7789.0,67
7790.0,66
7791.0,65
7792.0,64
7793.0,64
7794.0,64
7795.0,64
7796.0,64
7797.0,64
7798.0,65
7799.0,64
7800.0,64
7801.0,63
7802.0,62
7803.0,61
7804.0,61
7805.0,60
7806.0,60
7807.0,59
7808.0,58
7809.0,58
7810.0,56
7811.0,55
7812.0,55
7813.0,53
7814.0,52
7815.0,52
7816.0,51
7817.0,51
7818.0,51
7819.0,51
7820.0,51
7821.0,51
7822.0,51
7823.0,51
7824.0,51
7825.0,51
7826.0,51
7827.0,51
7828.0,51
7829.0,52
7830.0,52
7831.0,52
7832.0,53
7833.0,53
7834.0,54
7835.0,54
7836.0,55
7837.0,56
7838.0,56
7839.0,57
7840.0,58
7841.0,58
7842.0,59
7843.0,59
7844.0,59
7845.0,59
7846.0,59
7847.0,60
7848.0,60
7849.0,60
7850.0,60
7851.0,60
7852.0,60
7853.0,61
7854.0,61
7855.0,61
7856.0,61
7857.0,62
7858.0,62
7859.0,62
7860.0,62
7861.0,62
7862.0,61
7863.0,61
7864.0,61
7865.0,60
7866.0,60
7867.0,59
7868.0,58
7869.0,58
7870.0,57
7871.0,56
7872.0,56
7873.0,55
7874.0,55
7875.0,55
7876.0,55
7877.0,55
7878.0,55
7879.0,56
7880.0,57
7881.0,57
7882.0,57
7883.0,56
7884.0,56
7885.0,56
7886.0,56
7887.0,56
7888.0,56
7889.0,57
7890.0,57
7891.0,57
7892.0,56
7893.0,56
7894.0,56
7895.0,56
7896.0,55
7897.0,55
7898.0,56
7899.0,56
7900.0,56
7901.0,56
7902.0,56
7903.0,56
7904.0,56
7905.0,57
7906.0,57
7907.0,57
7908.0,58
7909.0,59
7910.0,59
7911.0,59
7912.0,59
7913.0,59
7914.0,59
7915.0,59
7916.0,59
7917.0,59
7918.0,58
7919.0,58
7920.0,58
7921.0,57
7922.0,56
7923.0,55
7924.0,55
7925.0,54
7926.0,54
7927.0,54
7928.0,54
7929.0,54
7930.0,54
7931.0,54
7932.0,55
7933.0,55
7934.0,55
7935.0,55
7936.0,55
7937.0,56
7938.0,56
7939.0,56
7940.0,57
7941.0,57
7942.0,57
7943.0,58
7944.0,58
7945.0,58
7946.0,59
7947.0,59
7948.0,60
7949.0,60
7950.0,61
7951.0,61
7952.0,62
7953.0,62
7954.0,62
7955.0,62
7956.0,63
7957.0,63
7958.0,63
7959.0,62
7960.0,62
7961.0,61
7962.0,60
7963.0,60
7964.0,59
7965.0,58
7966.0,58
7967.0,57
7968.0,57
7969.0,57
7970.0,56
7971.0,56
7972.0,56
7973.0,56
7974.0,55
7975.0,55
7976.0,55
7977.0,55
7978.0,55
7979.0,55
7980.0,55
7981.0,56
7982.0,57
7983.0,57
7984.0,57
7985.0,57
7986.0,57
7987.0,57
7988.0,56
7989.0,56
7990.0,56
7991.0,56
7992.0,56
7993.0,56
7994.0,56
7995.0,56
7996.0,56
7997.0,56
7998.0,55
7999.0,55
8000.0,55
8001.0,55
8002.0,55
8003.0,55
8004.0,55
8005.0,55
8006.0,55
8007.0,56
8008.0,56
8009.0,56
8010.0,56
8011.0,57
8012.0,57
8013.0,57
8014.0,58
8015.0,60
8016.0,60
8017.0,60
8018.0,61
8019.0,60
8020.0,60
8021.0,60
8022.0,60
8023.0,60
8024.0,60
8025.0,60
8026.0,62
8027.0,63
8028.0,64
8029.0,65
8030.0,66
8031.0,67
8032.0,71
8033.0,75
8034.0,75
8035.0,77
8036.0,77
8037.0,78
8038.0,81
8039.0,83
8040.0,84
8041.0,85
8042.0,85
8043.0,85
8044.0,85
8045.0,84
8046.0,82
8047.0,82
8048.0,78
8049.0,75
8050.0,72
8051.0,68
8052.0,65
8053.0,64
8054.0,64
8055.0,61
8056.0,59
8057.0,57
8058.0,56
8059.0,55
8060.0,55
8061.0,55
8062.0,55
8063.0,55
8064.0,55
8065.0,55
8066.0,55
8067.0,56
8068.0,56
8069.0,58
8070.0,59
8071.0,59
8072.0,59
8073.0,59
8074.0,59
8075.0,59
8076.0,58
8077.0,58
8078.0,58
8079.0,58
8080.0,58
8081.0,57
8082.0,57
8083.0,56
8084.0,56
8085.0,56
8086.0,55
8087.0,55
8088.0,55
8089.0,55
8090.0,56
8091.0,56
8092.0,56
8093.0,56
8094.0,56
8095.0,56
8096.0,56
8097.0,56
8098.0,56
8099.0,56
8100.0,56
8101.0,56
8102.0,56
8103.0,57
8104.0,57
8105.0,57
8106.0,57
8107.0,57
8108.0,58
8109.0,57
8110.0,57
8111.0,57
8112.0,57
8113.0,57
8114.0,57
8115.0,57
8116.0,58
8117.0,58
8118.0,58
8119.0,58
8120.0,59
8121.0,59
8122.0,59
8123.0,59
8124.0,60
8125.0,60
8126.0,60
8127.0,60
8128.0,61
8129.0,61
8130.0,61
8131.0,61
8132.0,61
8133.0,61
8134.0,61
8135.0,61
8136.0,61
8137.0,61
8138.0,61
8139.0,61
8140.0,61
8141.0,61
8142.0,61
8143.0,61
8144.0,61
8145.0,60
8146.0,60
8147.0,60
8148.0,59
8149.0,59
8150.0,59
8151.0,59
8152.0,59
8153.0,59
8154.0,59
8155.0,59
8156.0,59
8157.0,59
8158.0,59
8159.0,60
8160.0,60
8161.0,60
8162.0,61
8163.0,61
8164.0,61
8165.0,61
8166.0,61
8167.0,60
8168.0,60
8169.0,60
8170.0,60
8171.0,60
8172.0,60
8173.0,60
8174.0,60
8175.0,59
8176.0,59
8177.0,59
8178.0,59
8179.0,59
8180.0,59
8181.0,59
8182.0,59
8183.0,60
8184.0,60
8185.0,60
8186.0,60
8187.0,61
8188.0,61
8189.0,61
8190.0,61
8191.0,63
8192.0,65
8193.0,65
8194.0,67
8195.0,67
8196.0,67
8197.0,67
8198.0,68
8199.0,68
8200.0,68
8201.0,67
8202.0,67
8203.0,66
8204.0,66
8205.0,64
8206.0,64
8207.0,63
8208.0,63
8209.0,63
8210.0,63
8211.0,62
8212.0,61
8213.0,61
8214.0,60
8215.0,60
8216.0,59
8217.0,59
8218.0,59
8219.0,59
8220.0,59
8221.0,59
8222.0,60
8223.0,60
8224.0,60
8225.0,60
8226.0,60
8227.0,60
8228.0,61
8229.0,61
8230.0,62
8231.0,64
8232.0,64
8233.0,67
8234.0,67
8235.0,67
8236.0,67
8237.0,66
8238.0,66
8239.0,65
8240.0,65
8241.0,64
8242.0,64
8243.0,64
8244.0,62
8245.0,61
8246.0,59
8247.0,57
8248.0,55
8249.0,54
8250.0,54
8251.0,53
8252.0,52
8253.0,52
8254.0,52
8255.0,52
8256.0,52
8257.0,52
8258.0,53
8259.0,53
8260.0,53
8261.0,53
8262.0,53
8263.0,53
8264.0,54
8265.0,54
8266.0,54
8267.0,54
8268.0,54
8269.0,54
8270.0,54
8271.0,56
8272.0,56
8273.0,57
8274.0,57
8275.0,57
8276.0,58
8277.0,58
8278.0,59
8279.0,59
8280.0,59
8281.0,59
8282.0,59
8283.0,59
8284.0,59
8285.0,59
8286.0,59
8287.0,59
8288.0,59
8289.0,59
8290.0,59
8291.0,59
8292.0,59
8293.0,59
8294.0,59
8295.0,59
8296.0,59
8297.0,60
8298.0,60
8299.0,60
8300.0,60
8301.0,60
8302.0,60
8303.0,59
8304.0,59
8305.0,60
8306.0,59
8307.0,59
8308.0,59
8309.0,59
8310.0,59
8311.0,58
8312.0,58
8313.0,58
8314.0,58
8315.0,58
8316.0,58
8317.0,58
8318.0,58
8319.0,58
8320.0,58
8321.0,58
8322.0,58
8323.0,58
8324.0,59
8325.0,59
8326.0,59
8327.0,59
8328.0,59
8329.0,59
8330.0,59
8331.0,59
8332.0,59
8333.0,59
8334.0,58
8335.0,58
8336.0,58
8337.0,57
8338.0,57
8339.0,56
8340.0,56
8341.0,56
8342.0,56
8343.0,56
8344.0,56
8345.0,56
8346.0,56
8347.0,57
8348.0,57
8349.0,57
8350.0,58
8351.0,58
8352.0,59
8353.0,59
8354.0,60
8355.0,60
8356.0,61
8357.0,61
8358.0,61
8359.0,61
8360.0,61
8361.0,61
8362.0,61
8363.0,60
8364.0,60
8365.0,60
8366.0,59
8367.0,59
8368.0,58
8369.0,58
8370.0,58
8371.0,58
8372.0,58
8373.0,58
8374.0,58
8375.0,59
8376.0,59
8377.0,58
8378.0,58
8379.0,58
8380.0,58
8381.0,58
8382.0,59
8383.0,59
8384.0,60
8385.0,60
8386.0,61
8387.0,61
8388.0,62
8389.0,62
8390.0,62
8391.0,62
8392.0,63
8393.0,63
8394.0,64
8395.0,64
8396.0,64
8397.0,65
8398.0,65
8399.0,64
8400.0,64
8401.0,63
8402.0,63
8403.0,62
8404.0,61
8405.0,61
8406.0,60
8407.0,60
8408.0,59
8409.0,58
8410.0,58
8411.0,57
8412.0,56
8413.0,56
8414.0,56
8415.0,56
8416.0,56
8417.0,56
8418.0,56
8419.0,56
8420.0,57
8421.0,61
8422.0,61
8423.0,64
8424.0,65
8425.0,65
8426.0,65
8427.0,65
8428.0,65
8429.0,65
8430.0,65
8431.0,65
8432.0,65
8433.0,65
8434.0,65
8435,61
8436,59
8437,59
8438,58
8439,58
8440,59
8441,59
8442,58
8443,58
8444,58
8445,58
8446,59
8447,58
8448,58
8449,57
8450,57
8451,58
8452,57
8453,57
8454,57
8455,58
8456,58
8457,58
8458,57
8459,57
8460,57
8461,57
8462,56
8463,57
8464,58
8465,58
8466,58
8467,57
8468,56
8469,56
8470,56
8471,57
8472,56
8473,56
8474,56
8475,56
8476,56
8477,56
8478,55
8479,56
8480,56
8481,56
8482,56
8483,56
8484,56
8485,56
8486,57
8487,56
8488,56
8489,56
8490,56
8491,56
8492,56
8493,56
8494,57
8495,57
8496,57
8497,56
8498,56
8499,56
8500,56
8501,56
8502,57
8503,57
8504,57
8505,58
8506,58
8507,57
8508,57
8509,57
8510,58
8511,58
8512,59
8513,59
8514,58
8515,58
8516,58
8517,58
8518,58
8519,58
8520,58
8521,57
8522,58
8523,58
8524,58
8525,58
8526,58
8527,58
8528,57
8529,57
8530,57
8531,57
8532,57
8533,57
8534,57
8535,57
8536,57
8537,58
8538,58
8539,58
8540,57
8541,57
8542,56
8543,56
8544,56
8545,56
8546,56
8547,56
8548,56
8549,56
8550,55
8551,55
8552,55
8553,56
8554,56
8555,57
8556,58
8557,58
8558,58
8559,58
8560,58
8561,58
8562,58
8563,59
8564,59
8565,59
8566,58
8567,58
8568,58
8569,58
8570,57
8571,57
8572,57
8573,57
8574,57
8575,56
8576,56
8577,56
8578,57
8579,57
8580,57
8581,58
8582,58
8583,57
8584,57
8585,57
8586,58
8587,58
8588,58
8589,58
8590,57
8591,56
8592,57
8593,57
8594,57
8595,56
8596,57
8597,57
8598,56
8599,57
8600,58
8601,58
8602,57
8603,57
8604,58
8605,58
8606,57
8607,57
8608,58
8609,57
8610,56
8611,57
8612,57
8613,57
8614,57
8615,56
8616,57
8617,57
8618,56
8619,56
8620,56
8621,56
8622,56
8623,57
8624,57
8625,57
8626,57
8627,57
8628,57
8629,57
8630,57
8631,57
8632,57
8633,57
8634,58
8635,59
8636,59
8637,59
8638,58
8639,57
8640,57
8641,57
8642,58
8643,59
8644,59
8645,58
8646,58
8647,58
8648,58
8649,58
8650,58
8651,57
8652,57
8653,58
8654,59
8655,58
8656,57
8657,58
8658,57
8659,57
8660,57
8661,56
8662,57
8663,57
8664,57
8665,57
8666,57
8667,57
8668,57
8669,56
8670,56
8671,56
8672,56
8673,56
8674,56
8675,57
8676,57
8677,57
8678,57
8679,57
8680,57
8681,57
8682,58
8683,58
8684,58
8685,58
8686,58
8687,58
8688,58
8689,57
8690,56
8691,56
8692,56
8693,57
8694,57
8695,57
8696,58
8697,57
8698,57
8699,57
8700,57
8701,57
8702,57
8703,57
8704,57
8705,57
8706,57
8707,57
8708,57
8709,57
8710,57
8711,57
8712,57
8713,57
8714,57
8715,57
8716,57
8717,57
8718,57
8719,57
8720,57
8721,57
8722,57
8723,57
8724,57
8725,57
8726,58
8727,57
8728,57
8729,57
8730,57
8731,57
8732,57
8733,57
8734,57
8735,57
8736,57
8737,57
8738,57
8739,57
8740,57
8741,58
8742,59
8743,59
8744,59
8745,58
8746,57
8747,57
8748,57
8749,56
8750,57
8751,57
8752,57
8753,57
8754,57
8755,57
8756,58
8757,58
8758,59
8759,59
8760,59
8761,58
8762,58
8763,58
8764,58
8765,58
8766,58
8767,58
8768,58
8769,58
8770,58
8771,58
8772,57
8773,57
8774,56
8775,55
8776,56
8777,57
8778,57
8779,57
8780,57
8781,57
8782,58
8783,57
8784,57
8785,57
8786,58
8787,58
8788,58
8789,58
8790,58
8791,57
8792,57
8793,57
8794,57
8795,57
8796,57
8797,58
8798,58
8799,58
8800,58
8801,58
8802,57
8803,57
8804,57
8805,57
8806,57
8807,58
8808,58
8809,58
8810,57
8811,57
8812,57
8813,57
8814,57
8815,57
8816,57
8817,57
8818,57
8819,57
8820,56
8821,56
8822,56
8823,56
8824,57
8825,57
8826,57
8827,57
8828,57
8829,58
8830,58
8831,58
8832,58
8833,58
8834,58
8835,58
8836,58
8837,57
8838,57
8839,56
8840,55
8841,54
8842.0,52
8843.0,52
8844.0,52
8845.0,52
8846.0,52
8847.0,52
8848.0,52
8849.0,52
8850.0,52
8851.0,52
8852.0,52
8853.0,51
8854.0,51
8855.0,51
8856.0,51
8857.0,51
8858.0,50
8859.0,50
8860.0,50
8861.0,50
8862.0,50
8863.0,50
8864.0,49
8865.0,49
8866.0,49
8867.0,49
8868.0,49
8869.0,49
8870.0,49
8871.0,49
8872.0,49
8873.0,49
8874.0,48
8875.0,48
8876.0,48
8877.0,48
8878.0,48
8879.0,48
8880.0,48
8881.0,48
8882.0,48
8883.0,48
8884.0,48
8885.0,48
8886.0,48
8887.0,49
8888.0,49
8889.0,49
8890.0,49
8891.0,50
8892.0,50
8893.0,51
8894.0,51
8895.0,52
8896.0,52
8897.0,53
8898.0,53
8899.0,53
8900.0,53
8901.0,53
8902.0,53
8903.0,52
8904.0,52
8905.0,52
8906.0,52
8907.0,51
8908.0,51
8909.0,51
8910.0,51
8911.0,50
8912.0,49
8913.0,49
8914.0,49
8915.0,49
8916.0,49
8917.0,49
8918.0,48
8919.0,48
8920.0,48
8921.0,48
8922.0,49
8923.0,49
8924.0,49
8925.0,49
8926.0,49
8927.0,49
8928.0,49
8929.0,50
8930.0,50
8931.0,50
8932.0,50
8933.0,50
8934.0,50
8935.0,50
8936.0,51
8937.0,51
8938.0,50
8939.0,50
8940.0,50
8941.0,50
8942.0,50
8943.0,49
8944.0,49
8945.0,49
8946.0,49
8947.0,49
8948.0,49
8949.0,49
8950.0,49
8951.0,48
8952.0,48
8953.0,48
8954.0,48
8955.0,48
8956.0,48
8957.0,48
8958.0,48
8959.0,49
8960.0,49
8961.0,49
8962.0,49
8963.0,49
8964.0,49
8965.0,49
8966.0,49
8967.0,49
8968.0,49
8969.0,49
8970.0,49
8971.0,49
8972.0,49
8973.0,49
8974.0,49
8975.0,49
8976.0,49
8977.0,49
8978.0,49
8979.0,49
8980.0,49
8981.0,49
8982.0,50
8983.0,50
8984.0,50
8985.0,51
8986.0,51
8987.0,51
8988.0,51
8989.0,51
8990.0,52
8991.0,52
8992.0,52
8993.0,52
8994.0,52
8995.0,52
8996.0,52
8997.0,52
8998.0,51
8999.0,51
9000.0,51
9001.0,51
9002.0,50
9003.0,50
9004.0,50
9005.0,50
9006.0,49
9007.0,48
9008.0,48
9009.0,48
9010.0,48
9011.0,48
9012.0,48
9013.0,48
9014.0,48
9015.0,48
9016.0,48
9017.0,48
9018.0,48
9019.0,48
9020.0,48
9021.0,49
9022.0,49
9023.0,49
9024.0,49
9025.0,49
9026.0,49
9027.0,50
9028.0,50
9029.0,50
9030.0,50
9031.0,50
9032.0,50
9033.0,50
9034.0,50
9035.0,50
9036.0,50
9037.0,49
9038.0,49
9039.0,49
9040.0,49
9041.0,49
9042.0,49
9043.0,49
9044.0,49
9045.0,49
9046.0,49
9047.0,49
9048.0,50
9049.0,50
9050.0,50
9051.0,50
9052.0,50
9053.0,51
9054.0,51
9055.0,51
9056.0,51
9057.0,52
9058.0,52
9059.0,52
9060.0,52
9061.0,52
9062.0,52
9063.0,52
9064.0,52
9065.0,52
9066.0,52
9067.0,51
9068.0,51
9069.0,51
9070.0,51
9071.0,51
9072.0,50
9073.0,50
9074.0,50
9075.0,50
9076.0,49
9077.0,49
9078.0,49
9079.0,49
9080.0,49
9081.0,49
9082.0,49
9083.0,49
9084.0,49
9085.0,49
9086.0,49
9087.0,49
9088.0,48
9089.0,48
9090.0,48
9091.0,48
9092.0,48
9093.0,48
9094.0,48
9095.0,48
9096.0,48
9097.0,48
9098.0,48
9099.0,48
9100.0,48
9101.0,48
9102.0,48
9103.0,49
9104.0,49
9105.0,49
9106.0,49
9107.0,50
9108.0,50
9109.0,50
9110.0,50
9111.0,50
9112.0,50
9113.0,50
9114.0,50
9115.0,50
9116.0,50
9117.0,51
9118.0,51
9119.0,51
9120.0,52
9121.0,52
9122.0,52
9123.0,52
9124.0,52
9125.0,52
9126.0,52
9127.0,52
9128.0,52
9129.0,52
9130.0,52
9131.0,52
9132.0,52
9133.0,52
9134.0,52
9135.0,52
9136.0,51
9137.0,50
9138.0,50
9139.0,49
9140.0,49
9141.0,49
9142.0,48
9143.0,47
9144.0,46
9145.0,46
9146.0,46
9147.0,46
9148.0,46
9149.0,46
9150.0,46
9151.0,46
9152.0,46
9153.0,46
9154.0,46
9155.0,47
9156.0,47
9157.0,47
9158.0,47
9159.0,47
9160.0,48
9161.0,48
9162.0,48
9163.0,48
9164.0,48
9165.0,48
9166.0,48
9167.0,48
9168.0,48
9169.0,49
9170.0,50
9171.0,53
9172.0,55
9173.0,58
9174.0,62
9175.0,64
9176.0,65
9177.0,68
9178.0,69
9179.0,70
9180.0,70
9181.0,70
9182.0,70
9183.0,69
9184.0,68
9185.0,66
9186.0,64
9187.0,61
9188.0,60
9189.0,59
9190.0,57
9191.0,55
9192.0,54
9193.0,52
9194.0,49
9195.0,48
9196.0,48
9197.0,47
9198.0,46
9199.0,45
9200.0,45
9201.0,45
9202.0,45
9203.0,45
9204.0,45
9205.0,45
9206.0,45
9207.0,45
9208.0,45
9209.0,45
9210.0,45
9211.0,46
9212.0,46
9213.0,46
9214.0,46
9215.0,46
9216.0,46
9217.0,47
9218.0,47
9219.0,47
9220.0,47
9221.0,47
9222.0,47
9223.0,47
9224.0,48
9225.0,48
9226.0,48
9227.0,48
9228.0,48
9229.0,48
9230.0,49
9231.0,49
9232.0,49
9233.0,49
9234.0,49
9235.0,50
9236.0,50
9237.0,50
9238.0,51
9239.0,51
9240.0,51
9241.0,51
9242.0,52
9243.0,52
9244.0,52
9245.0,52
9246.0,52
9247.0,52
9248.0,52
9249.0,52
9250.0,52
9251.0,52
9252.0,52
9253.0,52
9254.0,53
9255.0,54
9256.0,56
9257.0,57
9258.0,58
9259.0,58
9260.0,58
9261.0,58
9262.0,58
9263.0,58
9264.0,58
9265.0,58
9266.0,58
9267.0,57
9268.0,56
9269.0,55
9270.0,53
9271.0,52
9272.0,51
9273.0,50
9274.0,49
9275.0,48
9276.0,47
9277.0,46
9278.0,46
9279.0,46
9280.0,46
9281.0,46
9282.0,47
9283.0,47
9284.0,47
9285.0,47
9286.0,47
9287.0,47
9288.0,47
9289.0,47
9290.0,48
9291.0,48
9292.0,48
9293.0,48
9294.0,48
9295.0,48
9296.0,49
9297.0,49
9298.0,49
9299.0,49
9300.0,49
9301.0,49
9302.0,49
9303.0,49
9304.0,49
9305.0,49
9306.0,49
9307.0,49
9308.0,49
9309.0,49
9310.0,49
9311.0,49
9312.0,49
9313.0,49
9314.0,49
9315.0,49
9316.0,49
9317.0,49
9318.0,49
9319.0,49
9320.0,49
9321.0,49
9322.0,49
9323.0,49
9324.0,49
9325.0,49
9326.0,49
9327.0,49
9328.0,50
9329.0,50
9330.0,50
9331.0,50
9332.0,51
9333.0,51
9334.0,51
9335.0,51
9336.0,53
9337.0,54
9338.0,55
9339.0,58
9340.0,59
9341.0,61
9342.0,61
9343.0,61
9344.0,61
9345.0,61
9346.0,61
9347.0,61
9348.0,61
9349.0,61
9350.0,61
9351.0,60
9352.0,60
9353.0,59
9354.0,57
9355.0,56
9356.0,54
9357.0,54
9358.0,52
9359.0,51
9360.0,51
9361.0,51
9362.0,51
9363.0,51
9364.0,51
9365.0,50
9366.0,50
9367.0,50
9368.0,50
9369.0,50
9370.0,50
9371.0,50
9372.0,50
9373.0,49
9374.0,49
9375.0,49
9376.0,49
9377.0,48
9378.0,47
9379.0,46
9380.0,46
9381.0,45
9382.0,45
9383.0,45
9384.0,45
9385.0,45
9386.0,46
9387.0,46
9388.0,46
9389.0,47
9390.0,48
9391.0,48
9392.0,48
9393.0,49
9394.0,50
9395.0,50
9396.0,50
9397.0,50
9398.0,50
9399.0,50
9400.0,50
9401.0,50
9402.0,50
9403.0,50
9404.0,50
9405.0,49
9406.0,49
9407.0,49
9408.0,48
9409.0,48
9410.0,48
9411.0,48
9412.0,48
9413.0,48
9414.0,48
